Date,Growth Rate
1975-01-01,4.488416988417
1975-02-01,6.72055427251732
1975-03-01,6.38389958883358
1975-04-01,3.80390561432058
1975-05-01,-3.13541054281793
1975-06-01,-4.02589520534089
1975-07-01,3.60455311973019
1975-08-01,1.20040691759919
1975-09-01,-2.57338158423803
1975-10-01,2.68262484523317
1975-11-01,5.20498392282961
1975-12-01,1.68099331423112
1976-01-01,2.06650385121172
1976-02-01,1.10436223081171
1976-03-01,1.71126888767522
1976-04-01,-1.91516019330589
1976-05-01,-4.8905109489051
1976-06-01,-0.0959324635456468
1976-07-01,-0.979450739389295
1976-08-01,-1.28006206361521
1976-09-01,0.23575638506876
1976-10-01,-4.42963543708351
1976-11-01,0.266611977030368
1976-12-01,0.981795868275712
1977-01-01,2.00526635608671
1977-02-01,-1.05242255758539
